created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Apr 22 21:50:06 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨BREAKING: Governor DeSantis just SIGNED the ‘Stop Woke Act’ banning Critical Race Theory in all public schools, un… https://t.co/PDxbG08YYu",0.4,1.0,en,31092,2132.0,FREED0M_1776,107,506,,[],['OANN'],HUMAN BEINGS!!!
Fri Apr 22 21:49:55 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trying to keep Marjorie Taylor Greene off the ballot is un-American. 

Period.",0.0,0.0,en,31092,1122.0,FREED0M_1776,107,506,,[],['RealJamesWoods'],HUMAN BEINGS!!!
Fri Apr 22 21:49:50 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It’s very clear who would be on the side of the British in 1776,0.1,0.65,en,31092,365.0,FREED0M_1776,107,506,,[],"['TippingPointOAN', 'libsoftiktok', 'DarrenJBeattie']",HUMAN BEINGS!!!
Fri Apr 22 21:45:07 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Instead of accepting that his disastrous policies doubled Russia's crude oil imports and lifted Trump-era sanctions… https://t.co/yYuDPfEb2x,0.0,0.0,en,31092,45.0,FREED0M_1776,107,506,,[],"['TippingPointOAN', 'libsoftiktok', 'DarrenJBeattie']",HUMAN BEINGS!!!
Fri Apr 22 21:01:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sooo.... by leaking the Kevin McCarthy audio, do Democrats want Republicans to pick a new leader?  

I'd think they… https://t.co/pxfJTQ1ddm",0.2102272727272727,0.4772727272727273,en,31092,267.0,FREED0M_1776,107,506,,[],"['STEPHMHAMILL', 'RexHuppke']",HUMAN BEINGS!!!
Fri Apr 22 21:01:08 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I stand with Marjorie Taylor Greene!,0.0,0.0,en,31092,1626.0,FREED0M_1776,107,506,,[],"['STEPHMHAMILL', 'RexHuppke']",HUMAN BEINGS!!!
Fri Apr 22 21:00:38 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good morning everyone except leftists who suddenly think that major corporations like Disney should have no rules and pay no taxes.,0.625,0.5,en,31092,614.0,FREED0M_1776,107,506,,[],"['Jim_Jordan', 'elonmusk']",HUMAN BEINGS!!!
Fri Apr 22 21:00:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“There is a way to mitigate damage in every disease, whether it’s COVID, whether it’s cancer … We look for the thin… https://t.co/5BSwlpk8NF",0.28125,0.425,en,31092,6.0,FREED0M_1776,107,506,,[],"['Jim_Jordan', 'elonmusk']",HUMAN BEINGS!!!
Fri Apr 22 20:59:42 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liberals can't beat Marjorie Taylor Greene at the polls so they have to try to kick her off the ballot with trumped up charges.,0.0,0.0,en,31092,1278.0,FREED0M_1776,107,506,,[],['ksorbs'],HUMAN BEINGS!!!
Fri Apr 22 20:39:31 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why did 19 US food processing facilities burn down in the last 6 months — is Biden manufacturing a food crisis?

🤔",-0.5,0.4,en,31092,4905.0,FREED0M_1776,107,506,,[],['MaryMargOlohan'],HUMAN BEINGS!!!
Fri Apr 22 20:39:26 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Obama is back &amp; calling for censorship like a good little Democrat.,0.0999999999999999,0.55,en,31092,206.0,FREED0M_1776,107,506,,[],['nypost'],HUMAN BEINGS!!!
Fri Apr 22 20:39:16 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@RepMTG was never tried or convicted of insurrection. She has had no due process with the accusation of insurrecti… https://t.co/zBRCFPdCNz,0.0,0.0,en,31092,751.0,FREED0M_1776,107,506,,[],['OANN'],HUMAN BEINGS!!!
Fri Apr 22 20:38:58 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BREAKING: Governor DeSantis signs bill to dissolve Disney’s special governing status.

God Bless this amazing Governor.",0.2523809523809524,0.6095238095238095,en,31092,721.0,FREED0M_1776,107,506,,[],"['newsbusters', 'TimJGraham']",HUMAN BEINGS!!!
Fri Apr 22 20:38:51 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",**BREAKING**  Gov DeSantis signed the bill officially stripping Disney of its special governance and tax status privileges.,0.3121212121212121,0.5222222222222223,en,31092,1190.0,FREED0M_1776,107,506,,[],"['newsbusters', 'TimJGraham']",HUMAN BEINGS!!!
Fri Apr 22 20:37:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If we want President Trump 2.0 to revive a disillusioned populace, we need leadership with integrity.

Leaders with… https://t.co/Y6APvokfxJ",0.0,0.0,en,31092,111.0,FREED0M_1776,107,506,,[],['SaraCarterDC'],HUMAN BEINGS!!!
Fri Apr 22 20:37:11 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If the recordings provide anything, it’s not that he worked with Cheney to take out the president.

It’s that he’s… https://t.co/ourrfZ4bpZ",0.4,0.3785714285714285,en,31092,74.0,FREED0M_1776,107,506,,[],"['OANN', 'OANN']",HUMAN BEINGS!!!
Fri Apr 22 20:27:48 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It’s one thing that all he provides is tax-cuts and back-stabs. 

But it’s what he takes from the party - what he t… https://t.co/2nHlbTDDZ9",0.4017857142857143,0.5761904761904761,en,31092,61.0,FREED0M_1776,107,506,,[],"['OANN', 'OANN']",HUMAN BEINGS!!!
Fri Apr 22 20:27:37 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Removing Kevin McCarthy from leadership is an integral step in taking back your nation.,0.125,0.3,en,31092,2367.0,FREED0M_1776,107,506,,[],['jesusdersupajew'],HUMAN BEINGS!!!
Fri Apr 22 20:27:28 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Who gave the order to stop counting votes in the swing states on the night of November 3/4, 2020?",0.175,0.3166666666666666,en,31092,2010.0,FREED0M_1776,107,506,,[],['Ccampbellbased'],HUMAN BEINGS!!!
Fri Apr 22 20:27:25 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",They’re trying to intimidate any normal person from ever running for office again. It is fundamentally un-American,1.0,0.6000000000000001,en,31092,896.0,FREED0M_1776,107,506,,[],['daelmor'],HUMAN BEINGS!!!
Fri Apr 22 20:27:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","And just like that, mentioning ""1776"" is another basis for the Left to try to jail and punish you.",0.2,0.5,en,31092,1249.0,FREED0M_1776,107,506,,[],['1864Memes'],HUMAN BEINGS!!!
Fri Apr 22 20:26:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Is there a coordinated attack on our food processing plants?  There have been too many ""accidents"" in the last mont… https://t.co/N1RdRtplvR",0.3,0.75,en,31092,3271.0,FREED0M_1776,107,506,,[],['JudicialWatch'],HUMAN BEINGS!!!
Fri Apr 22 18:47:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The @RepMTG hearing is making a mockery of due process and highlights the Left's contempt for our US Constitution.,0.3181818181818182,0.4272727272727272,en,31092,1351.0,FREED0M_1776,107,506,,[],['MELANIATRUMP'],HUMAN BEINGS!!!
Fri Apr 22 18:47:35 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Parents should get to decide what their children are taught, not the government or teachers unions.",0.184090909090909,0.3636363636363636,en,31092,1417.0,FREED0M_1776,107,506,,[],"['Jim_Jordan', 'elonmusk']",HUMAN BEINGS!!!
Fri Apr 22 18:47:28 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Independence Day! These losers are ridiculous. The fact that this “trial” was allowed to even go forward is a disgrace,0.0,0.0,en,31092,456.0,FREED0M_1776,107,506,,[],"['Jim_Jordan', 'elonmusk']",HUMAN BEINGS!!!
Fri Apr 22 18:47:03 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So feds shot up a dudes wife, son and dog, lit 80 people on fire, set up a kidnapping of the governor of Michigan a… https://t.co/7lGqWmmUIz",0.0,0.0,en,31092,3843.0,FREED0M_1776,107,506,,[],['GovAbbott'],HUMAN BEINGS!!!
Fri Apr 22 18:46:21 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",They’re trying to stop MTG from being allowed to run for re-election so they can do it to Trump in 24. So obvious.,0.65625,0.6666666666666666,en,31092,5781.0,FREED0M_1776,107,506,,[],"['ComfortablySmug', 'CNNplus']",HUMAN BEINGS!!!
Fri Apr 22 18:46:11 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I stand with Marjorie Taylor Greene. 

Kicking someone off the ballot because they hurt your feelings is not only e… https://t.co/Hx18VOe3Ea",0.0,0.5,en,31092,1819.0,FREED0M_1776,107,506,,[],"['ComfortablySmug', 'CNNplus']",HUMAN BEINGS!!!
Fri Apr 22 18:44:14 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.6,1.0,en,31092,,FREED0M_1776,107,506,False,[],['nypost'],HUMAN BEINGS!!!
Fri Apr 22 18:43:21 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Efforts by Courts or State Officials to Bar Members of Congress from Running for Re-Election or Being Seated Are Un… https://t.co/rZVsHGBDPZ,0.3571428571428571,0.5714285714285714,en,31092,61.0,FREED0M_1776,107,506,,[],['realDailyWire'],HUMAN BEINGS!!!
Fri Apr 22 18:41:24 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","American voters should determine who represents them in Congress, not well-funded political activists.

Marc Elias’… https://t.co/cOpTyUHcDb",0.0,0.0416666666666666,en,31092,412.0,FREED0M_1776,107,506,,[],['abigailmarone'],HUMAN BEINGS!!!
Fri Apr 22 18:41:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Republicans must protect election integrity.

It’s one of the most important issues in our country.

When the Peopl… https://t.co/e8H5w4FjgA",0.0,1.0,en,31092,3847.0,FREED0M_1776,107,506,,[],['jsolomonReports'],HUMAN BEINGS!!!
Fri Apr 22 18:40:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Twitter is stupid.

The biggest killer of freedom of speech. 

No wonder hardly anyone raises their hand at my town… https://t.co/aCFNhrHBWs",0.0,0.0,en,31092,1502.0,FREED0M_1776,107,506,,[],['jsolomonReports'],HUMAN BEINGS!!!
Fri Apr 22 18:40:43 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What in the fresh hell is happening in Georgia? I stand with @RepMTG in this fight. Let the voters decide!,0.0,0.0,en,31092,2890.0,FREED0M_1776,107,506,,[],"['DanaAlexaNews', 'CharmaineYoest', 'America1stLegal']",HUMAN BEINGS!!!
Fri Apr 22 18:40:31 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ivermectin works.
I know this because my entire family took it.

Idgaf what the experts say. I watched it save the… https://t.co/bB0WD1qRgp",0.0,0.0,en,31092,3106.0,FREED0M_1776,107,506,,[],"['DanaAlexaNews', 'CharmaineYoest', 'America1stLegal']",HUMAN BEINGS!!!
Fri Apr 22 03:18:37 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",There's a money laundering bonanza going on with our tax dollars in Ukraine and nobody is even talking about it.,-0.0222222222222222,0.6055555555555555,en,31092,3704.0,FREED0M_1776,107,506,,[],"['DanaAlexaNews', 'CharmaineYoest', 'America1stLegal']",HUMAN BEINGS!!!
Fri Apr 22 03:18:33 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Anyone else been following this? https://t.co/nEMGPacATF,0.0,0.0,en,31092,7475.0,FREED0M_1776,107,506,,[],"['ProductionKate', 'DLoesch']",HUMAN BEINGS!!!
Fri Apr 22 03:18:24 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is an odd coincidence …

18 U.S. food processing facilities burned down in the last six months. Azure Standard… https://t.co/v3AVVHsn74",0.0,0.4,en,31092,11528.0,FREED0M_1776,107,506,,[],"['ProductionKate', 'DLoesch']",HUMAN BEINGS!!!
Fri Apr 22 03:17:50 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When Obama says he's worried about ""disinformation weakening Democracy"" he really means ""truth weakening the ruling class.""",0.0,0.5,en,31092,7531.0,FREED0M_1776,107,506,,[],"['ProductionKate', 'DLoesch']",HUMAN BEINGS!!!
Fri Apr 22 03:17:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUMP: “They want masks and mandates for the next election so they can cheat like hell.”,0.0,0.0,en,31092,3127.0,FREED0M_1776,107,506,,[],"['ProductionKate', 'DLoesch']",HUMAN BEINGS!!!
Fri Apr 22 03:17:19 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My test before every piece of legislation that involves spending will be “how are we going to pay for it?”  

If I… https://t.co/jXy7SlKu3U",0.46875,0.75,en,31092,194.0,FREED0M_1776,107,506,,[],['DailyCaller'],HUMAN BEINGS!!!
Fri Apr 22 03:17:13 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Democrats love their mandates because they want to control every aspect of your life. 

Republicans just want freedom.",0.0,0.0,en,31092,4520.0,FREED0M_1776,107,506,,[],['DailyCaller'],HUMAN BEINGS!!!
Thu Apr 21 23:54:28 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Americans can't even afford to buy food right now and Zelensky has the audacity to ask for $7 billion a month.

We… https://t.co/KkftEJVIAD",0.3121212121212121,0.5765151515151515,en,31092,2515.0,FREED0M_1776,107,506,,[],"['decider', 'nypost']",HUMAN BEINGS!!!
Thu Apr 21 23:52:57 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FAUCI - “we don’t want courts getting involved in things that are unequivocally a public health decision”

Translat… https://t.co/cae5dw4oEO",-0.078125,0.4,en,31092,723.0,FREED0M_1776,107,506,,[],"['decider', 'nypost']",HUMAN BEINGS!!!
